product_id,url,domain,category,subcategory,product_name
auc3701298842866,https://www.cdiscount.com/maison/meubles-mobilier/chambre-complete-160x200-noir-argent-alienor-n/f-1176016-auc3701298842866.html,www.cdiscount.com,maison,meubles-mobilier,chambre-complete-160x200-noir-argent-alienor-n
auc3701298842897,https://www.cdiscount.com/maison/meubles-mobilier/chambre-complete-160x200-blanc-argent-clotilde-n/f-1176016-auc3701298842897.html,www.cdiscount.com,maison,meubles-mobilier,chambre-complete-160x200-blanc-argent-clotilde-n
auc3701298844778,https://www.cdiscount.com/maison/meubles-mobilier/chambre-complete-160-200-noir-or-cross-noir/f-1176016-auc3701298844778.html,www.cdiscount.com,maison,meubles-mobilier,chambre-complete-160-200-noir-or-cross-noir
auc3701298844785,https://www.cdiscount.com/maison/meubles-mobilier/chambre-complete-160-200-blanc-gris-hurfa-blan/f-1176016-auc3701298844785.html,www.cdiscount.com,maison,meubles-mobilier,chambre-complete-160-200-blanc-gris-hurfa-blan
auc3701298844822,https://www.cdiscount.com/maison/meubles-mobilier/chambre-complete-160-200-noir-argent-cross-noi/f-1176016-auc3701298844822.html,www.cdiscount.com,maison,meubles-mobilier,chambre-complete-160-200-noir-argent-cross-noi
auc3701298844839,https://www.cdiscount.com/maison/meubles-mobilier/chambre-complete-160-200-blanc-noir-cross-noir/f-1176016-auc3701298844839.html,www.cdiscount.com,maison,meubles-mobilier,chambre-complete-160-200-blanc-noir-cross-noir
auc3701298845133,https://www.cdiscount.com/maison/meubles-mobilier/buffet-3-portes-3-tiroirs-blanc-blanc-cross-bl/f-117600902-auc3701298845133.html,www.cdiscount.com,maison,meubles-mobilier,buffet-3-portes-3-tiroirs-blanc-blanc-cross-bl
auc3701298846048,https://www.cdiscount.com/maison/meubles-mobilier/desserte-de-cuisine-sur-roulettes-noir-poma-no/f-117600301-auc3701298846048.html,www.cdiscount.com,maison,meubles-mobilier,desserte-de-cuisine-sur-roulettes-noir-poma-no
auc3701298846123,https://www.cdiscount.com/maison/meubles-mobilier/meuble-bas-de-cuisine-micro-ondes-blanc-lolipop/f-11760031002-auc3701298846123.html,www.cdiscount.com,maison,meubles-mobilier,meuble-bas-de-cuisine-micro-ondes-blanc-lolipop
auc3701332403893,https://www.cdiscount.com/maison/meubles-mobilier/mosaic-table-mosaic-4-chaises-noir/f-11760090305-auc3701332403893.html,www.cdiscount.com,maison,meubles-mobilier,mosaic-table-mosaic-4-chaises-noir
auc3701332413045,https://www.cdiscount.com/maison/meubles-mobilier/mosaic-xl-ensemble-table-6-chaises-encastrable/f-11760090305-auc3701332413045.html,www.cdiscount.com,maison,meubles-mobilier,mosaic-xl-ensemble-table-6-chaises-encastrable
auc3760048797894,https://www.cdiscount.com/au-quotidien/hygiene-soin-beaute/mauboussin-coffret-prestige-2022-discovery-eau/f-127021808-auc3760048797894.html,www.cdiscount.com,au-quotidien,hygiene-soin-beaute,mauboussin-coffret-prestige-2022-discovery-eau
auc3760326993284,https://www.cdiscount.com/maison/fauteuil-pouf-poire/fauteuil-1-place-bjorn-1-gris-clair-structure/f-1172001-auc3760326993284.html,www.cdiscount.com,maison,fauteuil-pouf-poire,fauteuil-1-place-bjorn-1-gris-clair-structure
auc3760328797859,https://www.cdiscount.com/maison/linge-maison/parure-de-drap-lit-2-places-4-pieces-140x190cm/f-117620106-auc3760328797859.html,www.cdiscount.com,maison,linge-maison,parure-de-drap-lit-2-places-4-pieces-140x190cm
auc3760350655530,https://www.cdiscount.com/maison/meubles-mobilier/lot-de-2-tables-de-chevet-effet-bois-cannage-ave/f-117600208-auc3760350655530.html,www.cdiscount.com,maison,meubles-mobilier,lot-de-2-tables-de-chevet-effet-bois-cannage-ave
auc3760350657428,https://www.cdiscount.com/maison/canape-canapes/fauteuil-scandinave-en-bois-et-tissu-creme-isak/f-1170133-auc3760350657428.html,www.cdiscount.com,maison,canape-canapes,fauteuil-scandinave-en-bois-et-tissu-creme-isak
auc3760350659439,https://www.cdiscount.com/maison/meubles-mobilier/tete-de-lit-en-rotin-naturel-anggun-160x6x130-cm/f-117600209-auc3760350659439.html,www.cdiscount.com,maison,meubles-mobilier,tete-de-lit-en-rotin-naturel-anggun-160x6x130-cm
auc4006160304206,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/aspirateur-robot-profi-care-pc-bsr-3042-330420-bla/f-1101409-auc4006160304206.html,www.cdiscount.com,electromenager,aspirateurs-nettoyeurs,aspirateur-robot-profi-care-pc-bsr-3042-330420-bla
auc4006160331097,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/aspirateur-a-main-sans-fil-blanc-proficare-pc-aks3/f-1101423-auc4006160331097.html,www.cdiscount.com,electromenager,aspirateurs-nettoyeurs,aspirateur-a-main-sans-fil-blanc-proficare-pc-aks3
auc4006160638509,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/aspirateur-eau-et-poussiere-avec-fonction-shampoin/f-1101423-auc4006160638509.html,www.cdiscount.com,electromenager,aspirateurs-nettoyeurs,aspirateur-eau-et-poussiere-avec-fonction-shampoin
auc4006160717204,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/aspirateur-cyclon-twin-spin-sans-sac-clatronic-bs/f-1101423-auc4006160717204.html,www.cdiscount.com,electromenager,aspirateurs-nettoyeurs,aspirateur-cyclon-twin-spin-sans-sac-clatronic-bs
auc4006825594461,https://www.cdiscount.com/bricolage/outillage/compresseur-einhell-te-ac-270-24-10-reservoir-24-l/f-166010302-auc4006825594461.html,www.cdiscount.com,bricolage,outillage,compresseur-einhell-te-ac-270-24-10-reservoir-24-l
auc4006825594478,https://www.cdiscount.com/bricolage/outillage/compresseur-einhell-te-ac-230-24-reservoir-24-l-8/f-166010302-auc4006825594478.html,www.cdiscount.com,bricolage,outillage,compresseur-einhell-te-ac-230-24-reservoir-24-l-8
auc4047289141464,https://www.cdiscount.com/bricolage/sanitaire-salle-de-bain/villeroy-boch-baignoire-architectura-1600-x/f-1661003-auc4047289141464.html,www.cdiscount.com,bricolage,sanitaire-salle-de-bain,villeroy-boch-baignoire-architectura-1600-x
auc4251421934771,https://www.cdiscount.com/maison/meubles-mobilier/vicco-armoire-falk-sonoma-armoire-a-linge-en-chene/f-117600212-auc4251421934771.html,www.cdiscount.com,maison,meubles-mobilier,vicco-armoire-falk-sonoma-armoire-a-linge-en-chene
auc4251822501411,https://www.cdiscount.com/maison/linge-maison/protege-matelas-emma-90x190-cm-antibacterien-et/f-11762011202-auc4251822501411.html,www.cdiscount.com,maison,linge-maison,protege-matelas-emma-90x190-cm-antibacterien-et
auc4251822501428,https://www.cdiscount.com/maison/linge-maison/protege-matelas-emma-90x200-cm-antibacterien-et/f-11762011202-auc4251822501428.html,www.cdiscount.com,maison,linge-maison,protege-matelas-emma-90x200-cm-antibacterien-et
auc4251822501473,https://www.cdiscount.com/maison/linge-maison/protege-matelas-emma-160x200-cm-antibacterien-et/f-11762011202-auc4251822501473.html,www.cdiscount.com,maison,linge-maison,protege-matelas-emma-160x200-cm-antibacterien-et
auc4251822501480,https://www.cdiscount.com/maison/linge-maison/protege-matelas-emma-180x200-cm-antibacterien-et/f-11762011202-auc4251822501480.html,www.cdiscount.com,maison,linge-maison,protege-matelas-emma-180x200-cm-antibacterien-et
auc4251822505259,https://www.cdiscount.com/maison/achat-meuble-literie/emma-sommier-a-lattes-fixes-90x190-confort-tri/f-1175527-auc4251822505259.html,www.cdiscount.com,maison,achat-meuble-literie,emma-sommier-a-lattes-fixes-90x190-confort-tri
auc4251822505266,https://www.cdiscount.com/maison/achat-meuble-literie/emma-sommier-a-lattes-fixes-140x190-confort-tr/f-1175527-auc4251822505266.html,www.cdiscount.com,maison,achat-meuble-literie,emma-sommier-a-lattes-fixes-140x190-confort-tr
auc4251822505273,https://www.cdiscount.com/maison/achat-meuble-literie/emma-sommier-a-lattes-fixes-140x200-confort-tr/f-1175527-auc4251822505273.html,www.cdiscount.com,maison,achat-meuble-literie,emma-sommier-a-lattes-fixes-140x200-confort-tr
auc4251822505280,https://www.cdiscount.com/maison/achat-meuble-literie/emma-sommier-a-lattes-fixes-160x200-confort-tr/f-1175527-auc4251822505280.html,www.cdiscount.com,maison,achat-meuble-literie,emma-sommier-a-lattes-fixes-160x200-confort-tr
auc4251822508670,https://www.cdiscount.com/maison/achat-meuble-literie/emma-matelas-hybride-200x200-memoire-de-forme/f-1175520-auc4251822508670.html,www.cdiscount.com,maison,achat-meuble-literie,emma-matelas-hybride-200x200-memoire-de-forme
auc4251822508687,https://www.cdiscount.com/maison/linge-maison/protege-matelas-emma-80x190-cm-antibacterien-et/f-11762011202-auc4251822508687.html,www.cdiscount.com,maison,linge-maison,protege-matelas-emma-80x190-cm-antibacterien-et
auc4251822508694,https://www.cdiscount.com/maison/linge-maison/protege-matelas-emma-80x200-cm-antibacterien-et/f-11762011202-auc4251822508694.html,www.cdiscount.com,maison,linge-maison,protege-matelas-emma-80x200-cm-antibacterien-et
auc4251822508724,https://www.cdiscount.com/maison/linge-maison/protege-matelas-emma-140x190-cm-antibacterien-et/f-11762011202-auc4251822508724.html,www.cdiscount.com,maison,linge-maison,protege-matelas-emma-140x190-cm-antibacterien-et
auc4251822508731,https://www.cdiscount.com/maison/linge-maison/protege-matelas-emma-160x190-cm-antibacterien-et/f-11762011202-auc4251822508731.html,www.cdiscount.com,maison,linge-maison,protege-matelas-emma-160x190-cm-antibacterien-et
auc4251822508748,https://www.cdiscount.com/maison/linge-maison/protege-matelas-emma-200x200-cm-antibacterien-et/f-11762011202-auc4251822508748.html,www.cdiscount.com,maison,linge-maison,protege-matelas-emma-200x200-cm-antibacterien-et
auc4251822526766,https://www.cdiscount.com/pret-a-porter/bebe-puericulture/emma-matelas-matelas-bebe-70x140-cm-de-0-a-5-a/f-11317381803-auc4251822526766.html,www.cdiscount.com,pret-a-porter,bebe-puericulture,emma-matelas-matelas-bebe-70x140-cm-de-0-a-5-a
auc4251822536116,https://www.cdiscount.com/maison/linge-maison/emma-oreiller-original-premium-70x40-mousse-vi/f-117621203-auc4251822536116.html,www.cdiscount.com,maison,linge-maison,emma-oreiller-original-premium-70x40-mousse-vi
auc4251822542292,https://www.cdiscount.com/pret-a-porter/bebe-puericulture/emma-matelas-matelas-bebe-60x120-cm-de-0-a-5-a/f-11317381803-auc4251822542292.html,www.cdiscount.com,pret-a-porter,bebe-puericulture,emma-matelas-matelas-bebe-60x120-cm-de-0-a-5-a
auc4251822551287,https://www.cdiscount.com/maison/linge-maison/emma-oreiller-nuage-essentiel-60x60cm-maintien/f-117621203-auc4251822551287.html,www.cdiscount.com,maison,linge-maison,emma-oreiller-nuage-essentiel-60x60cm-maintien
auc4260727541187,https://www.cdiscount.com/jardin/outillage-de-jardin/coupe-bordure-thermique-a-roues-fuxtec-fx-fsr162/f-1632620-auc4260727541187.html,www.cdiscount.com,jardin,outillage-de-jardin,coupe-bordure-thermique-a-roues-fuxtec-fx-fsr162
auc4523275477934,https://www.cdiscount.com/electromenager/massage-bien-etre/siege-massant-massant-mulitifonction-coussin-de-ma/f-1106001-auc4523275477934.html,www.cdiscount.com,electromenager,massage-bien-etre,siege-massant-massant-mulitifonction-coussin-de-ma
auc4897098688090,https://www.cdiscount.com/bricolage/securite-domotique/camera-surveillance-wifi-tapo-c225-2k-qhd-ai/f-166200402-auc4897098688090.html,www.cdiscount.com,bricolage,securite-domotique,camera-surveillance-wifi-tapo-c225-2k-qhd-ai
auc4897104072646,https://www.cdiscount.com/maison/meubles-mobilier/meuble-colonne-de-salle-de-bain-avec-4-compartimen/f-11760040103-auc4897104072646.html,www.cdiscount.com,maison,meubles-mobilier,meuble-colonne-de-salle-de-bain-avec-4-compartimen
auc4897104072653,https://www.cdiscount.com/maison/meubles-mobilier/colonne-salle-de-bain-blanche-colonne-de-rangeme/f-11760040103-auc4897104072653.html,www.cdiscount.com,maison,meubles-mobilier,colonne-salle-de-bain-blanche-colonne-de-rangeme
auc4897104072776,https://www.cdiscount.com/maison/linge-maison/couette-220-x-240-sherpa-chaude-reversible-en-f/f-117621202-auc4897104072776.html,www.cdiscount.com,maison,linge-maison,couette-220-x-240-sherpa-chaude-reversible-en-f
auc4897104072899,https://www.cdiscount.com/maison/linge-maison/couette-240x260-chaude-toute-saison-legere-garni/f-117621202-auc4897104072899.html,www.cdiscount.com,maison,linge-maison,couette-240x260-chaude-toute-saison-legere-garni
auc4897104072936,https://www.cdiscount.com/maison/meubles-mobilier/meuble-chaussures-scandinave-armoire-chaussure-r/f-1176018-auc4897104072936.html,www.cdiscount.com,maison,meubles-mobilier,meuble-chaussures-scandinave-armoire-chaussure-r
auc4897104072943,https://www.cdiscount.com/maison/meubles-mobilier/meuble-chaussures-armoire-chaussure-grande-capac/f-1176018-auc4897104072943.html,www.cdiscount.com,maison,meubles-mobilier,meuble-chaussures-armoire-chaussure-grande-capac
auc4897104072950,https://www.cdiscount.com/maison/meubles-mobilier/meuble-chaussures-armoire-chaussure-grande-capac/f-1176018-auc4897104072950.html,www.cdiscount.com,maison,meubles-mobilier,meuble-chaussures-armoire-chaussure-grande-capac
auc5012663921412,https://www.cdiscount.com/bricolage/outillage/huepar-protection-des-yeux-lunettes-de-securite-po/f-166010207-auc5012663921412.html,www.cdiscount.com,bricolage,outillage,huepar-protection-des-yeux-lunettes-de-securite-po
auc5012663921573,https://www.cdiscount.com/bricolage/outillage/huepar-niveau-laser-croix-vert-auto-nivellement-mo/f-166010207-auc5012663921573.html,www.cdiscount.com,bricolage,outillage,huepar-niveau-laser-croix-vert-auto-nivellement-mo
auc5012663921603,https://www.cdiscount.com/bricolage/outillage/huepar-detecteur-laser-a-impulsion-recepteur-nume/f-166010207-auc5012663921603.html,www.cdiscount.com,bricolage,outillage,huepar-detecteur-laser-a-impulsion-recepteur-nume
auc5012663921627,https://www.cdiscount.com/bricolage/outillage/huepar-niveau-laser-vert-a-3x360-avec-batterie-li/f-166010207-auc5012663921627.html,www.cdiscount.com,bricolage,outillage,huepar-niveau-laser-vert-a-3x360-avec-batterie-li
auc5060374294349,https://www.cdiscount.com/maison/decoration-accessoires/pouf-geant-xxl-coussin-de-sol-bazaar-bag-veeva/f-117635901-auc5060374294349.html,www.cdiscount.com,maison,decoration-accessoires,pouf-geant-xxl-coussin-de-sol-bazaar-bag-veeva
auc5060554742462,https://www.cdiscount.com/maison/decoration-accessoires/pouf-fauteuil-en-velours-cotele-morgan-icon-xx/f-117635901-auc5060554742462.html,www.cdiscount.com,maison,decoration-accessoires,pouf-fauteuil-en-velours-cotele-morgan-icon-xx
auc5407005031063,https://www.cdiscount.com/bricolage/electricite/prise-de-sol-etanche-ip67-inox-pour-beton-avec-v/f-1661403-auc5407005031063.html,www.cdiscount.com,bricolage,electricite,prise-de-sol-etanche-ip67-inox-pour-beton-avec-v
auc5411397124586,https://www.cdiscount.com/electromenager/refrigerateur-congelateur/primo-mini-frigo-fr4-ws-44l-a/f-110030913-auc5411397124586.html,www.cdiscount.com,electromenager,refrigerateur-congelateur,primo-mini-frigo-fr4-ws-44l-a
auc5425014703009,https://www.cdiscount.com/au-quotidien/hygiene-soin-beaute/skineance-magic-serum-effet-tenseur-contour-de/f-127023209-auc5425014703009.html,www.cdiscount.com,au-quotidien,hygiene-soin-beaute,skineance-magic-serum-effet-tenseur-contour-de
auc5425014703054,https://www.cdiscount.com/au-quotidien/hygiene-soin-beaute/trio-syn-ake-ultra-anti-age-creme-jour-50-ml/f-127023201-auc5425014703054.html,www.cdiscount.com,au-quotidien,hygiene-soin-beaute,trio-syn-ake-ultra-anti-age-creme-jour-50-ml
auc5604612030537,https://www.cdiscount.com/bricolage/outillage/coupe-carreaux-professionnel-600mm-vito-coupe-carr/f-166010308-auc5604612030537.html,www.cdiscount.com,bricolage,outillage,coupe-carreaux-professionnel-600mm-vito-coupe-carr
auc5604612711092,https://www.cdiscount.com/bricolage/outillage/compresseur-d-air-sans-huile-1-cv-0-75kw-vito-pro/f-166010302-auc5604612711092.html,www.cdiscount.com,bricolage,outillage,compresseur-d-air-sans-huile-1-cv-0-75kw-vito-pro
auc5900495864604,https://www.cdiscount.com/pret-a-porter/bebe-puericulture/momi-estelle-poussette-bebe-citadine-ultra-compa/f-1131735-auc5900495864604.html,www.cdiscount.com,pret-a-porter,bebe-puericulture,momi-estelle-poussette-bebe-citadine-ultra-compa
auc5900495890665,https://www.cdiscount.com/pret-a-porter/bebe-puericulture/momi-iris-5en1-tricycle-evolutif-bebe-draisi/f-1131735-auc5900495890665.html,www.cdiscount.com,pret-a-porter,bebe-puericulture,momi-iris-5en1-tricycle-evolutif-bebe-draisi
auc5900495932716,https://www.cdiscount.com/pret-a-porter/bebe-puericulture/momi-lammis-4en1-tapis-d-eveil-bebe-arche-a/f-113172503-auc5900495932716.html,www.cdiscount.com,pret-a-porter,bebe-puericulture,momi-lammis-4en1-tapis-d-eveil-bebe-arche-a
auc5903025287164,https://www.cdiscount.com/maison/meubles-mobilier/meuble-tv-meuble-de-salon-kane-180-cm-che/f-117600105-auc5903025287164.html,www.cdiscount.com,maison,meubles-mobilier,meuble-tv-meuble-de-salon-kane-180-cm-che
auc5903025287225,https://www.cdiscount.com/maison/meubles-mobilier/meuble-tv-meuble-de-salon-kane-180-cm-chen/f-117600105-auc5903025287225.html,www.cdiscount.com,maison,meubles-mobilier,meuble-tv-meuble-de-salon-kane-180-cm-chen
auc5903025294582,https://www.cdiscount.com/maison/meubles-mobilier/meuble-tv-galhad-175-cm-chene-wotan-grande/f-117600105-auc5903025294582.html,www.cdiscount.com,maison,meubles-mobilier,meuble-tv-galhad-175-cm-chene-wotan-grande
auc5903025850245,https://www.cdiscount.com/maison/meubles-mobilier/asten-meuble-tv-chene-wotan-172-cm-avec-fr/f-117600105-auc5903025850245.html,www.cdiscount.com,maison,meubles-mobilier,asten-meuble-tv-chene-wotan-172-cm-avec-fr
auc5903211059483,https://www.cdiscount.com/maison/meubles-mobilier/armoire-haute-milan-170cm-colonne-de-salle-de-bain/f-117600401-auc5903211059483.html,www.cdiscount.com,maison,meubles-mobilier,armoire-haute-milan-170cm-colonne-de-salle-de-bain
auc6209182397302,https://www.cdiscount.com/maison/achat-meuble-literie/matelas-luxury-literie-thermotec-24cm-memo/f-1175520-auc6209182397302.html,www.cdiscount.com,maison,achat-meuble-literie,matelas-luxury-literie-thermotec-24cm-memo
auc6241042303047,https://www.cdiscount.com/pret-a-porter/bebe-puericulture/boifun-babyphone-video-sans-fil-multifonctions/f-113173701-auc6241042303047.html,www.cdiscount.com,pret-a-porter,bebe-puericulture,boifun-babyphone-video-sans-fil-multifonctions
auc6448799596207,https://www.cdiscount.com/maison/rangement/armoire-a-chaussures-24-cubes-meuble-a-chaussures/f-117991616-auc6448799596207.html,www.cdiscount.com,maison,rangement,armoire-a-chaussures-24-cubes-meuble-a-chaussures
auc6935364052843,https://www.cdiscount.com/informatique/materiel-reseau-wifi-internet-bluetooth/cpl-1000-mbps-tp-link-tl-pa7027p-kit-fr-prise/f-1071523-auc6935364052843.html,www.cdiscount.com,informatique,materiel-reseau-wifi-internet-bluetooth,cpl-1000-mbps-tp-link-tl-pa7027p-kit-fr-prise
auc6935364072681,https://www.cdiscount.com/informatique/materiel-reseau-wifi-internet-bluetooth/cpl-1000mbps-mercusys-mp500-kit-prise-cpl-fibr/f-1071523-auc6935364072681.html,www.cdiscount.com,informatique,materiel-reseau-wifi-internet-bluetooth,cpl-1000mbps-mercusys-mp500-kit-prise-cpl-fibr
auc6935364072827,https://www.cdiscount.com/informatique/composants-informatiques/carte-reseau-pcie-10-gigabit-tp-link-tx401-lat/f-1071305-auc6935364072827.html,www.cdiscount.com,informatique,composants-informatiques,carte-reseau-pcie-10-gigabit-tp-link-tx401-lat
auc6935364099619,https://www.cdiscount.com/informatique/materiel-reseau-wifi-internet-bluetooth/switch-ethernet-gigabit-5-ports-mercusys-ms105g/f-1071522-auc6935364099619.html,www.cdiscount.com,informatique,materiel-reseau-wifi-internet-bluetooth,switch-ethernet-gigabit-5-ports-mercusys-ms105g
auc6935364099626,https://www.cdiscount.com/informatique/materiel-reseau-wifi-internet-bluetooth/switch-ethernet-gigabit-8-ports-mercusys-ms108g/f-1071522-auc6935364099626.html,www.cdiscount.com,informatique,materiel-reseau-wifi-internet-bluetooth,switch-ethernet-gigabit-8-ports-mercusys-ms108g
auc6935653116638,https://www.cdiscount.com/maison/fauteuil-pouf-poire/lot-de-2-fauteuil-chaise-scandinave-tissu-beige-me/f-117200302-auc6935653116638.html,www.cdiscount.com,maison,fauteuil-pouf-poire,lot-de-2-fauteuil-chaise-scandinave-tissu-beige-me
auc6955880305834,https://www.cdiscount.com/maison/entretien-maison/songmics-poubelle-2-x-20-l-en-metal-seaux-interi/f-1178309-auc6955880305834.html,www.cdiscount.com,maison,entretien-maison,songmics-poubelle-2-x-20-l-en-metal-seaux-interi
auc6970097924142,https://www.cdiscount.com/pret-a-porter/bebe-puericulture/reecle-siege-auto-rotation-360deg-isofix-groupe-0/f-113177101-auc6970097924142.html,www.cdiscount.com,pret-a-porter,bebe-puericulture,reecle-siege-auto-rotation-360deg-isofix-groupe-0
auc7421031902089,https://www.cdiscount.com/bricolage/peinture/plot-terrasse-dalle-ou-carrelage-8-20-mm-yeed/f-16608-auc7421031902089.html,www.cdiscount.com,bricolage,peinture,plot-terrasse-dalle-ou-carrelage-8-20-mm-yeed
auc7426924046062,https://www.cdiscount.com/maison/lampes/applique-murale-blanche-led-6w-ip54-rond/f-117022204-auc7426924046062.html,www.cdiscount.com,maison,lampes,applique-murale-blanche-led-6w-ip54-rond
auc7426924046079,https://www.cdiscount.com/maison/lampes/applique-murale-noire-led-6w-ip54-forme-arrondie/f-117022204-auc7426924046079.html,www.cdiscount.com,maison,lampes,applique-murale-noire-led-6w-ip54-forme-arrondie
auc7438211155104,https://www.cdiscount.com/maison/meubles-mobilier/buffet-bahut-2-portes-2-tiroirs-140-x-80-x-40-cm/f-117600902-auc7438211155104.html,www.cdiscount.com,maison,meubles-mobilier,buffet-bahut-2-portes-2-tiroirs-140-x-80-x-40-cm
auc7438211155111,https://www.cdiscount.com/maison/meubles-mobilier/buffet-bahut-2-portes-2-tiroirs-140-x-80-x-40-cm/f-117600902-auc7438211155111.html,www.cdiscount.com,maison,meubles-mobilier,buffet-bahut-2-portes-2-tiroirs-140-x-80-x-40-cm
auc7438211270272,https://www.cdiscount.com/maison/meubles-mobilier/buffet-bahut-2-portes-avec-led-porte-centrale-a/f-117600902-auc7438211270272.html,www.cdiscount.com,maison,meubles-mobilier,buffet-bahut-2-portes-avec-led-porte-centrale-a
auc7438211354392,https://www.cdiscount.com/maison/meubles-mobilier/buffet-bahut-3-portes-led-155-x-91-5-x-37cm-co/f-117600902-auc7438211354392.html,www.cdiscount.com,maison,meubles-mobilier,buffet-bahut-3-portes-led-155-x-91-5-x-37cm-co
auc7438211355313,https://www.cdiscount.com/maison/meubles-mobilier/buffet-bahut-3-portes-led-155-x-91-5-x-37cm-co/f-117600902-auc7438211355313.html,www.cdiscount.com,maison,meubles-mobilier,buffet-bahut-3-portes-led-155-x-91-5-x-37cm-co
auc7438211369334,https://www.cdiscount.com/maison/meubles-mobilier/buffet-bahut-3-portes-140-x-80-x-40-cm-couleur/f-117600902-auc7438211369334.html,www.cdiscount.com,maison,meubles-mobilier,buffet-bahut-3-portes-140-x-80-x-40-cm-couleur
auc7438211372358,https://www.cdiscount.com/maison/meubles-mobilier/meuble-a-chaussures-led-105-x-89-x-24cm-blanc/f-1176018-auc7438211372358.html,www.cdiscount.com,maison,meubles-mobilier,meuble-a-chaussures-led-105-x-89-x-24cm-blanc
auc7625883547843,https://www.cdiscount.com/maison/meubles-mobilier/aster-t6-commode-chambre-bureau-salon-138x40x77/f-117600211-auc7625883547843.html,www.cdiscount.com,maison,meubles-mobilier,aster-t6-commode-chambre-bureau-salon-138x40x77
auc7625898285198,https://www.cdiscount.com/maison/meubles-mobilier/milan-commode-contemporaine-chambre-salon-bureau/f-117600211-auc7625898285198.html,www.cdiscount.com,maison,meubles-mobilier,milan-commode-contemporaine-chambre-salon-bureau
auc7625904841875,https://www.cdiscount.com/maison/meubles-mobilier/roma-grande-armoire-chambre-penderie-2-porte/f-117600212-auc7625904841875.html,www.cdiscount.com,maison,meubles-mobilier,roma-grande-armoire-chambre-penderie-2-porte
auc7625908883864,https://www.cdiscount.com/maison/meubles-mobilier/aster-t4-commode-chambre-bureau-salon-95-5x70x40/f-117600211-auc7625908883864.html,www.cdiscount.com,maison,meubles-mobilier,aster-t4-commode-chambre-bureau-salon-95-5x70x40
auc8003168859253,https://www.cdiscount.com/auto/remorques-portage/porte-skis-barres-de-toit-antivol-pour-4-paires/f-1335807-auc8003168859253.html,www.cdiscount.com,auto,remorques-portage,porte-skis-barres-de-toit-antivol-pour-4-paires
auc8011666572284,https://www.cdiscount.com/electromenager/preparation-culinaire/robot-cuisine-multifonctions-fimei-11-en-1-batte/f-110220101-auc8011666572284.html,www.cdiscount.com,electromenager,preparation-culinaire,robot-cuisine-multifonctions-fimei-11-en-1-batte
auc8016287141246,https://www.cdiscount.com/bricolage/nettoyage/black-decker-bxpw-2200-pe-laveuse-a-pression/f-1660201-auc8016287141246.html,www.cdiscount.com,bricolage,nettoyage,black-decker-bxpw-2200-pe-laveuse-a-pression
auc8260128936182,https://www.cdiscount.com/le-sport/velos-tandem-tricycle-monocycle-remorque-casque/hitway-velo-electrique-pliable-16-batterie-36v/f-121192301-auc8260128936182.html,www.cdiscount.com,le-sport,velos-tandem-tricycle-monocycle-remorque-casque,hitway-velo-electrique-pliable-16-batterie-36v
auc8396083526875,https://www.cdiscount.com/le-sport/mobilite-urbaine/rcb-trottinette-electrique-pliable-scooter-electr/f-1214801-auc8396083526875.html,www.cdiscount.com,le-sport,mobilite-urbaine,rcb-trottinette-electrique-pliable-scooter-electr
auc8549562564213,https://www.cdiscount.com/juniors/mini-univers/camion-dinosaures-jouets-de-transporteur-avec-3-pe/f-12066-auc8549562564213.html,www.cdiscount.com,juniors,mini-univers,camion-dinosaures-jouets-de-transporteur-avec-3-pe
auc8719883740065,https://www.cdiscount.com/maison/meubles-mobilier/vidaxl-garde-robe-blanc-brillant-100x50x200-cm-boi/f-117600212-auc8719883740065.html,www.cdiscount.com,maison,meubles-mobilier,vidaxl-garde-robe-blanc-brillant-100x50x200-cm-boi
auc9614814255634,https://www.cdiscount.com/juniors/radiocommande-robot/voiture-telecommande-dinosaure-tout-terrain-enfant/f-12085-auc9614814255634.html,www.cdiscount.com,juniors,radiocommande-robot,voiture-telecommande-dinosaure-tout-terrain-enfant
auc9654654851245,https://www.cdiscount.com/juniors/plein-air/dinosaure-jouet-de-camion-de-transporteur-dinosau/f-1200442-auc9654654851245.html,www.cdiscount.com,juniors,plein-air,dinosaure-jouet-de-camion-de-transporteur-dinosau
auc9854234536528,https://www.cdiscount.com/juniors/radiocommande-robot/dinosaure-jouet-dinosaure-telecommande-enfant-3-4/f-12085-auc9854234536528.html,www.cdiscount.com,juniors,radiocommande-robot,dinosaure-jouet-dinosaure-telecommande-enfant-3-4
aur1686143816570,https://www.cdiscount.com/bricolage/sanitaire-salle-de-bain/colonne-de-douche-thermostatique-finition-or-bross/f-166100106-aur1686143816570.html,www.cdiscount.com,bricolage,sanitaire-salle-de-bain,colonne-de-douche-thermostatique-finition-or-bross
aur1689011552973,https://www.cdiscount.com/bricolage/sanitaire-salle-de-bain/cabine-de-douche-carree-80x80x200-cm-portes-coul/f-166100201-aur1689011552973.html,www.cdiscount.com,bricolage,sanitaire-salle-de-bain,cabine-de-douche-carree-80x80x200-cm-portes-coul
